order_id,order_item_id,order_date,status,payment_method,customer_id,first_name,last_name,email,country,store_id,store_name,city,region,channel,product_id,sku,product_name,category,brand,quantity,unit_cost,unit_price,discount_rate,discount_amount,net_sales,profit,shipping_fee,order_total
2868,5234,2025-12-08 19:41:00,Delivered,Gift Card,50,Zara,Turner,zara.turner2042@email.com,United Kingdom,2,Manchester Retail Store,Manchester,North West,Store,1060,SKU-1060,Endura Gym Bag 2,Sports,Endura,5,32.09,43.92,0.05,10.98,208.62,48.17,0.0,228.67
2868,5235,2025-12-08 19:41:00,Delivered,Gift Card,50,Zara,Turner,zara.turner2042@email.com,United Kingdom,2,Manchester Retail Store,Manchester,North West,Store,1059,SKU-1059,Endura Gym Bag 1,Sports,Endura,1,10.09,20.05,0.0,0.0,20.05,9.96,0.0,228.67
2869,5236,2024-03-03 12:03:00,Delivered,Google Pay,66,George,Khan,george.khan91@email.com,Germany,2,Manchester Retail Store,Manchester,North West,Store,1004,SKU-1004,NovaTech Bluetooth Speaker 2,Electronics,NovaTech,3,28.58,49.48,0.05,7.42,141.02,55.28,0.0,765.58
2869,5237,2024-03-03 12:03:00,Delivered,Google Pay,66,George,Khan,george.khan91@email.com,Germany,2,Manchester Retail Store,Manchester,North West,Store,1011,SKU-1011,NovaTech Wireless Mouse 1,Electronics,NovaTech,4,88.38,156.14,0.0,0.0,624.56,271.04,0.0,765.58
2870,5238,2025-06-05 13:04:00,Delivered,Gift Card,339,Layla,Turner,layla.turner9875@email.com,United Kingdom,9,Online Store,Online,National,Online,1054,SKU-1054,Core Football 2,Sports,Core,1,28.07,36.55,0.05,1.83,34.72,6.65,0.0,34.72
2871,5239,2025-06-11 18:13:00,Delivered,Apple Pay,470,Isla,Edwards,isla.edwards660@email.com,United Kingdom,3,Birmingham Retail Store,Birmingham,West Midlands,Store,1020,SKU-1020,NorthHome Desk Lamp 2,Home,NorthHome,4,22.12,35.09,0.0,0.0,140.36,51.88,0.0,776.71
2871,5240,2025-06-11 18:13:00,Delivered,Apple Pay,470,Isla,Edwards,isla.edwards660@email.com,United Kingdom,3,Birmingham Retail Store,Birmingham,West Midlands,Store,1058,SKU-1058,Endura Running Bottle 2,Sports,Endura,3,81.78,186.6,0.0,0.0,559.8,314.46,0.0,776.71
2871,5241,2025-06-11 18:13:00,Delivered,Apple Pay,470,Isla,Edwards,isla.edwards660@email.com,United Kingdom,3,Birmingham Retail Store,Birmingham,West Midlands,Store,1035,SKU-1035,Aero Socks Pack 1,Fashion,Aero,1,53.87,90.06,0.15,13.51,76.55,22.68,0.0,776.71
2872,5242,2024-01-13 09:59:00,Delivered,Apple Pay,326,Mia,Jones,mia.jones933@email.com,United Kingdom,9,Online Store,Online,National,Online,1042,SKU-1042,PureGlow Shampoo 2,Beauty,PureGlow,1,13.02,22.25,0.05,1.11,21.14,8.12,4.99,70.66
2872,5243,2024-01-13 09:59:00,Delivered,Apple Pay,326,Mia,Jones,mia.jones933@email.com,United Kingdom,9,Online Store,Online,National,Online,1004,SKU-1004,NovaTech Bluetooth Speaker 2,Electronics,NovaTech,1,28.58,49.48,0.1,4.95,44.53,15.95,4.99,70.66
2873,5244,2025-05-13 21:52:00,Delivered,Card,269,Amelia,Wright,amelia.wright9788@email.com,United Kingdom,1,London Retail Store,London,South,Store,1029,SKU-1029,UrbanThread Jeans 1,Fashion,UrbanThread,1,103.75,137.55,0.25,34.39,103.16,-0.59,0.0,103.16
2874,5245,2025-11-03 09:25:00,Shipped,Gift Card,540,Mia,Williams,mia.williams8410@email.com,United Kingdom,2,Manchester Retail Store,Manchester,North West,Store,1069,SKU-1069,Roast & Bean Sparkling Water 1,Grocery,Roast & Bean,2,111.4,228.69,0.0,0.0,457.38,234.58,0.0,579.12
2874,5246,2025-11-03 09:25:00,Shipped,Gift Card,540,Mia,Williams,mia.williams8410@email.com,United Kingdom,2,Manchester Retail Store,Manchester,North West,Store,1034,SKU-1034,Aero Jacket 2,Fashion,Aero,1,92.93,143.22,0.15,21.48,121.74,28.81,0.0,579.12
2875,5247,2024-04-15 14:05:00,Delivered,Google Pay,529,Jacob,Evans,jacob.evans2189@email.com,United Kingdom,8,Sheffield Retail Store,Sheffield,Yorkshire,Store,1015,SKU-1015,CasaNest Kettle 1,Home,CasaNest,2,103.07,221.24,0.0,0.0,442.48,236.34,0.0,442.48
2876,5248,2025-06-13 14:07:00,Delivered,Google Pay,585,Lily,Khan,lily.khan5887@email.com,United Kingdom,9,Online Store,Online,National,Online,1006,SKU-1006,Voltix Smart Watch 2,Electronics,Voltix,1,28.79,52.62,0.05,2.63,49.99,21.2,4.99,54.98
2877,5249,2025-08-16 19:45:00,Delivered,Google Pay,204,Leo,Roberts,leo.roberts3728@email.com,United Kingdom,2,Manchester Retail Store,Manchester,North West,Store,1063,SKU-1063,Kitchen Pantry Protein Bars 1,Grocery,Kitchen Pantry,1,97.54,208.19,0.03,6.25,201.94,104.4,0.0,326.02
2877,5250,2025-08-16 19:45:00,Delivered,Google Pay,204,Leo,Roberts,leo.roberts3728@email.com,United Kingdom,2,Manchester Retail Store,Manchester,North West,Store,1052,SKU-1052,Endura Dumbbells 2,Sports,Endura,1,29.79,65.28,0.0,0.0,65.28,35.49,0.0,326.02
2877,5251,2025-08-16 19:45:00,Delivered,Google Pay,204,Leo,Roberts,leo.roberts3728@email.com,United Kingdom,2,Manchester Retail Store,Manchester,North West,Store,1054,SKU-1054,Core Football 2,Sports,Core,1,28.07,36.55,0.0,0.0,36.55,8.48,0.0,326.02
2877,5252,2025-08-16 19:45:00,Delivered,Google Pay,204,Leo,Roberts,leo.roberts3728@email.com,United Kingdom,2,Manchester Retail Store,Manchester,North West,Store,1042,SKU-1042,PureGlow Shampoo 2,Beauty,PureGlow,1,13.02,22.25,0.0,0.0,22.25,9.23,0.0,326.02
2878,5253,2024-01-29 13:34:00,Delivered,Apple Pay,195,George,Edwards,george.edwards9670@email.com,United Kingdom,6,Liverpool Retail Store,Liverpool,North West,Store,1030,SKU-1030,Northline Jeans 2,Fashion,Northline,3,95.67,156.47,0.0,0.0,469.41,182.4,0.0,469.41
2879,5254,2025-07-06 09:37:00,Delivered,PayPal,336,Isla,Thompson,isla.thompson5544@email.com,United Kingdom,5,Glasgow Retail Store,Glasgow,Scotland,Store,1015,SKU-1015,CasaNest Kettle 1,Home,CasaNest,1,103.07,221.24,0.0,0.0,221.24,118.17,0.0,377.8
2879,5255,2025-07-06 09:37:00,Delivered,PayPal,336,Isla,Thompson,isla.thompson5544@email.com,United Kingdom,5,Glasgow Retail Store,Glasgow,Scotland,Store,1037,SKU-1037,PureGlow Face Wash 1,Beauty,PureGlow,1,104.85,156.56,0.0,0.0,156.56,51.71,0.0,377.8
2880,5256,2024-09-10 17:41:00,Delivered,Apple Pay,522,James,Thomas,james.thomas6285@email.com,United Kingdom,2,Manchester Retail Store,Manchester,North West,Store,1047,SKU-1047,Velora Perfume 1,Beauty,Velora,2,86.42,139.04,0.1,27.81,250.27,77.43,0.0,424.78
2880,5257,2024-09-10 17:41:00,Delivered,Apple Pay,522,James,Thomas,james.thomas6285@email.com,United Kingdom,2,Manchester Retail Store,Manchester,North West,Store,1023,SKU-1023,Oak & Co Throw Blanket 1,Home,Oak & Co,3,49.94,61.23,0.05,9.18,174.51,24.69,0.0,424.78
2881,5258,2025-02-01 14:42:00,Cancelled,Google Pay,480,Layla,Jones,layla.jones9561@email.com,United Kingdom,9,Online Store,Online,National,Online,1060,SKU-1060,Endura Gym Bag 2,Sports,Endura,4,32.09,43.92,0.0,0.0,0.0,0.0,3.99,3.99
2882,5259,2024-02-14 09:43:00,Delivered,Google Pay,275,Harry,Johnson,harry.johnson6993@email.com,United Kingdom,9,Online Store,Online,National,Online,1024,SKU-1024,Oak & Co Throw Blanket 2,Home,Oak & Co,3,27.88,48.07,0.0,0.0,144.21,60.57,4.99,507.18
2882,5260,2024-02-14 09:43:00,Delivered,Google Pay,275,Harry,Johnson,harry.johnson6993@email.com,United Kingdom,9,Online Store,Online,National,Online,1010,SKU-1010,Echo Tablet Stand 2,Electronics,Echo,2,102.16,188.41,0.05,18.84,357.98,153.66,4.99,507.18
2883,5261,2024-12-15 11:10:00,Delivered,Google Pay,474,Emily,Lewis,emily.lewis4903@email.com,United Kingdom,9,Online Store,Online,National,Online,1007,SKU-1007,NovaTech Phone Charger 1,Electronics,NovaTech,1,91.78,122.4,0.0,0.0,122.4,30.62,4.99,127.39
2884,5262,2025-07-27 20:41:00,Delivered,Apple Pay,325,Olivia,Edwards,olivia.edwards1216@email.com,United Kingdom,1,London Retail Store,London,South,Store,1068,SKU-1068,DailyTable Olive Oil 2,Grocery,DailyTable,3,47.34,108.08,0.0,0.0,324.24,182.22,0.0,324.24
2885,5263,2025-12-28 08:10:00,Delivered,Apple Pay,531,Aisha,Green,aisha.green7715@email.com,United Kingdom,1,London Retail Store,London,South,Store,1066,SKU-1066,DailyTable Pasta 2,Grocery,DailyTable,1,22.46,38.37,0.0,0.0,38.37,15.91,0.0,230.41
2885,5264,2025-12-28 08:10:00,Delivered,Apple Pay,531,Aisha,Green,aisha.green7715@email.com,United Kingdom,1,London Retail Store,London,South,Store,1057,SKU-1057,Core Running Bottle 1,Sports,Core,2,44.45,72.13,0.05,7.21,137.05,48.15,0.0,230.41
2885,5265,2025-12-28 08:10:00,Delivered,Apple Pay,531,Aisha,Green,aisha.green7715@email.com,United Kingdom,1,London Retail Store,London,South,Store,1028,SKU-1028,Northline Hoodie 2,Fashion,Northline,1,62.61,78.55,0.3,23.56,54.99,-7.62,0.0,230.41
2886,5266,2024-01-08 16:58:00,Delivered,Card,484,George,Thompson,george.thompson3341@email.com,United Kingdom,9,Online Store,Online,National,Online,1040,SKU-1040,PureGlow Moisturiser 2,Beauty,PureGlow,3,111.7,241.33,0.05,36.2,687.79,352.69,4.99,1057.96
2886,5267,2024-01-08 16:58:00,Delivered,Card,484,George,Thompson,george.thompson3341@email.com,United Kingdom,9,Online Store,Online,National,Online,1072,SKU-1072,Harvest Chocolate Box 2,Grocery,Harvest,3,70.76,125.49,0.03,11.29,365.18,152.9,4.99,1057.96
2887,5268,2024-06-19 15:50:00,Returned,Card,467,Zara,Ali,zara.ali1947@email.com,United Kingdom,4,Leeds Retail Store,Leeds,Yorkshire,Store,1021,SKU-1021,NorthHome Bedding Set 1,Home,NorthHome,3,83.1,176.11,0.0,0.0,-528.33,-777.63,0.0,-1153.9
2887,5269,2024-06-19 15:50:00,Returned,Card,467,Zara,Ali,zara.ali1947@email.com,United Kingdom,4,Leeds Retail Store,Leeds,Yorkshire,Store,1013,SKU-1013,Oak & Co Air Fryer 1,Home,Oak & Co,4,70.55,138.3,0.05,27.66,-525.54,-807.74,0.0,-1153.9
2887,5270,2024-06-19 15:50:00,Returned,Card,467,Zara,Ali,zara.ali1947@email.com,United Kingdom,4,Leeds Retail Store,Leeds,Yorkshire,Store,1019,SKU-1019,CasaNest Desk Lamp 1,Home,CasaNest,1,74.27,100.03,0.0,0.0,-100.03,-174.3,0.0,-1153.9
2888,5271,2025-05-28 12:08:00,Shipped,Gift Card,493,Olivia,Green,olivia.green4481@email.com,United Kingdom,3,Birmingham Retail Store,Birmingham,West Midlands,Store,1011,SKU-1011,NovaTech Wireless Mouse 1,Electronics,NovaTech,1,88.38,156.14,0.05,7.81,148.33,59.95,0.0,148.33
2889,5272,2024-10-12 10:12:00,Delivered,PayPal,298,Grace,Brown,grace.brown5656@email.com,United Kingdom,2,Manchester Retail Store,Manchester,North West,Store,1019,SKU-1019,CasaNest Desk Lamp 1,Home,CasaNest,1,74.27,100.03,0.0,0.0,100.03,25.76,0.0,815.99
2889,5273,2024-10-12 10:12:00,Delivered,PayPal,298,Grace,Brown,grace.brown5656@email.com,United Kingdom,2,Manchester Retail Store,Manchester,North West,Store,1010,SKU-1010,Echo Tablet Stand 2,Electronics,Echo,4,102.16,188.41,0.05,37.68,715.96,307.32,0.0,815.99
2890,5274,2025-11-25 08:22:00,Shipped,Google Pay,496,Thomas,Clark,thomas.clark1295@email.com,United Kingdom,1,London Retail Store,London,South,Store,1026,SKU-1026,Aero T-Shirt 2,Fashion,Aero,1,90.4,148.5,0.15,22.27,126.23,35.83,0.0,631.22
2890,5275,2025-11-25 08:22:00,Shipped,Google Pay,496,Thomas,Clark,thomas.clark1295@email.com,United Kingdom,1,London Retail Store,London,South,Store,1002,SKU-1002,Pulse Headphones 2,Electronics,Pulse,2,19.33,24.51,0.05,2.45,46.57,7.91,0.0,631.22
2890,5276,2025-11-25 08:22:00,Shipped,Google Pay,496,Thomas,Clark,thomas.clark1295@email.com,United Kingdom,1,London Retail Store,London,South,Store,1070,SKU-1070,Roast & Bean Sparkling Water 2,Grocery,Roast & Bean,4,52.49,118.15,0.03,14.18,458.42,248.46,0.0,631.22
2891,5277,2025-12-29 14:59:00,Delivered,Google Pay,594,Bilal,Hughes,bilal.hughes8038@email.com,United Kingdom,3,Birmingham Retail Store,Birmingham,West Midlands,Store,1042,SKU-1042,PureGlow Shampoo 2,Beauty,PureGlow,2,13.02,22.25,0.05,2.23,42.27,16.23,0.0,42.27
2892,5278,2025-12-27 17:27:00,Delivered,Google Pay,409,Maya,Ali,maya.ali7180@email.com,United Kingdom,1,London Retail Store,London,South,Store,1024,SKU-1024,Oak & Co Throw Blanket 2,Home,Oak & Co,1,27.88,48.07,0.0,0.0,48.07,20.19,0.0,48.07
2893,5279,2025-06-20 21:15:00,Delivered,Card,273,Ava,White,ava.white3744@email.com,United Kingdom,9,Online Store,Online,National,Online,1028,SKU-1028,Northline Hoodie 2,Fashion,Northline,1,62.61,78.55,0.1,7.86,70.69,8.08,3.99,251.95
2893,5280,2025-06-20 21:15:00,Delivered,Card,273,Ava,White,ava.white3744@email.com,United Kingdom,9,Online Store,Online,National,Online,1058,SKU-1058,Endura Running Bottle 2,Sports,Endura,1,81.78,186.6,0.05,9.33,177.27,95.49,3.99,251.95
2894,5281,2024-06-14 21:53:00,Shipped,Google Pay,142,Adam,Thompson,adam.thompson9934@email.com,United Kingdom,3,Birmingham Retail Store,Birmingham,West Midlands,Store,1069,SKU-1069,Roast & Bean Sparkling Water 1,Grocery,Roast & Bean,3,111.4,228.69,0.0,0.0,686.07,351.87,0.0,706.58
2894,5282,2024-06-14 21:53:00,Shipped,Google Pay,142,Adam,Thompson,adam.thompson9934@email.com,United Kingdom,3,Birmingham Retail Store,Birmingham,West Midlands,Store,1064,SKU-1064,Harvest Protein Bars 2,Grocery,Harvest,1,8.92,20.51,0.0,0.0,20.51,11.59,0.0,706.58
2895,5283,2025-12-30 13:12:00,Delivered,PayPal,640,Isla,Young,isla.young1388@email.com,United Kingdom,4,Leeds Retail Store,Leeds,Yorkshire,Store,1049,SKU-1049,Endura Yoga Mat 1,Sports,Endura,5,32.0,39.16,0.05,9.79,186.01,26.01,0.0,203.27
2895,5284,2025-12-30 13:12:00,Delivered,PayPal,640,Isla,Young,isla.young1388@email.com,United Kingdom,4,Leeds Retail Store,Leeds,Yorkshire,Store,1012,SKU-1012,Voltix Wireless Mouse 2,Electronics,Voltix,1,12.22,18.17,0.05,0.91,17.26,5.04,0.0,203.27
2896,5285,2025-05-04 18:15:00,Delivered,Google Pay,117,Sophia,Turner,sophia.turner5326@email.com,United Kingdom,9,Online Store,Online,National,Online,1029,SKU-1029,UrbanThread Jeans 1,Fashion,UrbanThread,2,103.75,137.55,0.15,41.27,233.83,26.33,0.0,358.94
2896,5286,2025-05-04 18:15:00,Delivered,Google Pay,117,Sophia,Turner,sophia.turner5326@email.com,United Kingdom,9,Online Store,Online,National,Online,1039,SKU-1039,PureGlow Moisturiser 1,Beauty,PureGlow,1,73.08,125.11,0.0,0.0,125.11,52.03,0.0,358.94
2897,5287,2024-12-02 08:47:00,Delivered,Google Pay,45,Grace,Brown,grace.brown6312@email.com,United Kingdom,5,Glasgow Retail Store,Glasgow,Scotland,Store,1028,SKU-1028,Northline Hoodie 2,Fashion,Northline,1,62.61,78.55,0.1,7.86,70.69,8.08,0.0,70.69
2898,5288,2024-06-04 14:00:00,Delivered,Google Pay,34,Leo,Johnson,leo.johnson6746@email.com,United Kingdom,9,Online Store,Online,National,Online,1056,SKU-1056,Core Resistance Bands 2,Sports,Core,1,25.28,31.89,0.0,0.0,31.89,6.61,3.99,35.88
2899,5289,2025-08-08 19:13:00,Delivered,Gift Card,480,Layla,Jones,layla.jones9561@email.com,United Kingdom,4,Leeds Retail Store,Leeds,Yorkshire,Store,1023,SKU-1023,Oak & Co Throw Blanket 1,Home,Oak & Co,1,49.94,61.23,0.05,3.06,58.17,8.23,0.0,235.82
2899,5290,2025-08-08 19:13:00,Delivered,Gift Card,480,Layla,Jones,layla.jones9561@email.com,United Kingdom,4,Leeds Retail Store,Leeds,Yorkshire,Store,1020,SKU-1020,NorthHome Desk Lamp 2,Home,NorthHome,1,22.12,35.09,0.0,0.0,35.09,12.97,0.0,235.82
2899,5291,2025-08-08 19:13:00,Delivered,Gift Card,480,Layla,Jones,layla.jones9561@email.com,United Kingdom,4,Leeds Retail Store,Leeds,Yorkshire,Store,1062,SKU-1062,Kitchen Pantry Coffee Beans 2,Grocery,Kitchen Pantry,2,32.23,71.28,0.0,0.0,142.56,78.1,0.0,235.82
2900,5292,2025-07-23 21:13:00,Delivered,Gift Card,296,Muhammad,White,muhammad.white6948@email.com,United Kingdom,9,Online Store,Online,National,Online,1018,SKU-1018,Oak & Co Storage Box 2,Home,Oak & Co,3,85.11,164.78,0.0,0.0,494.34,239.01,2.99,497.33
2901,5293,2025-05-18 09:38:00,Delivered,Google Pay,291,James,Taylor,james.taylor8692@email.com,United Kingdom,4,Leeds Retail Store,Leeds,Yorkshire,Store,1049,SKU-1049,Endura Yoga Mat 1,Sports,Endura,3,32.0,39.16,0.0,0.0,117.48,21.48,0.0,140.76
2901,5294,2025-05-18 09:38:00,Delivered,Google Pay,291,James,Taylor,james.taylor8692@email.com,United Kingdom,4,Leeds Retail Store,Leeds,Yorkshire,Store,1002,SKU-1002,Pulse Headphones 2,Electronics,Pulse,1,19.33,24.51,0.05,1.23,23.28,3.95,0.0,140.76
2902,5295,2025-08-06 09:52:00,Shipped,Gift Card,249,Olivia,Green,olivia.green5877@email.com,United Kingdom,5,Glasgow Retail Store,Glasgow,Scotland,Store,1038,SKU-1038,Velora Face Wash 2,Beauty,Velora,5,20.88,42.32,0.1,21.16,190.44,86.04,0.0,486.16
2902,5296,2025-08-06 09:52:00,Shipped,Gift Card,249,Olivia,Green,olivia.green5877@email.com,United Kingdom,5,Glasgow Retail Store,Glasgow,Scotland,Store,1003,SKU-1003,NovaTech Bluetooth Speaker 1,Electronics,NovaTech,1,72.09,85.54,0.0,0.0,85.54,13.45,0.0,486.16
2902,5297,2025-08-06 09:52:00,Shipped,Gift Card,249,Olivia,Green,olivia.green5877@email.com,United Kingdom,5,Glasgow Retail Store,Glasgow,Scotland,Store,1015,SKU-1015,CasaNest Kettle 1,Home,CasaNest,1,103.07,221.24,0.05,11.06,210.18,107.11,0.0,486.16
2903,5298,2025-11-26 21:15:00,Delivered,Card,24,Noah,Lewis,noah.lewis7240@email.com,United Kingdom,6,Liverpool Retail Store,Liverpool,North West,Store,1009,SKU-1009,Echo Tablet Stand 1,Electronics,Echo,3,14.96,23.74,0.0,0.0,71.22,26.34,0.0,251.18
2903,5299,2025-11-26 21:15:00,Delivered,Card,24,Noah,Lewis,noah.lewis7240@email.com,United Kingdom,6,Liverpool Retail Store,Liverpool,North West,Store,1033,SKU-1033,UrbanThread Jacket 1,Fashion,UrbanThread,2,82.59,105.86,0.15,31.76,179.96,14.78,0.0,251.18
2904,5300,2024-05-22 21:42:00,Delivered,Gift Card,374,Emily,Edwards,emily.edwards6935@email.com,Germany,9,Online Store,Online,National,Online,1008,SKU-1008,Voltix Phone Charger 2,Electronics,Voltix,4,42.81,56.89,0.05,11.38,216.18,44.94,2.99,219.17
2905,5301,2025-02-06 16:21:00,Delivered,Google Pay,607,Grace,Thomas,grace.thomas5808@email.com,United Kingdom,6,Liverpool Retail Store,Liverpool,North West,Store,1028,SKU-1028,Northline Hoodie 2,Fashion,Northline,1,62.61,78.55,0.0,0.0,78.55,15.94,0.0,211.89
2905,5302,2025-02-06 16:21:00,Delivered,Google Pay,607,Grace,Thomas,grace.thomas5808@email.com,United Kingdom,6,Liverpool Retail Store,Liverpool,North West,Store,1020,SKU-1020,NorthHome Desk Lamp 2,Home,NorthHome,4,22.12,35.09,0.05,7.02,133.34,44.86,0.0,211.89
2906,5303,2024-05-11 12:00:00,Shipped,PayPal,36,Hassan,Clark,hassan.clark1772@email.com,United Kingdom,9,Online Store,Online,National,Online,1072,SKU-1072,Harvest Chocolate Box 2,Grocery,Harvest,1,70.76,125.49,0.03,3.76,121.73,50.97,0.0,121.73
2907,5304,2025-02-04 18:03:00,Delivered,Apple Pay,387,Layla,Young,layla.young5448@email.com,United Kingdom,2,Manchester Retail Store,Manchester,North West,Store,1005,SKU-1005,NovaTech Smart Watch 1,Electronics,NovaTech,1,68.67,135.51,0.05,6.78,128.73,60.06,0.0,310.37
2907,5305,2025-02-04 18:03:00,Delivered,Apple Pay,387,Layla,Young,layla.young5448@email.com,United Kingdom,2,Manchester Retail Store,Manchester,North West,Store,1037,SKU-1037,PureGlow Face Wash 1,Beauty,PureGlow,1,104.85,156.56,0.0,0.0,156.56,51.71,0.0,310.37
2907,5306,2025-02-04 18:03:00,Delivered,Apple Pay,387,Layla,Young,layla.young5448@email.com,United Kingdom,2,Manchester Retail Store,Manchester,North West,Store,1061,SKU-1061,Kitchen Pantry Coffee Beans 1,Grocery,Kitchen Pantry,1,19.4,26.4,0.05,1.32,25.08,5.68,0.0,310.37
2908,5307,2024-10-13 11:52:00,Delivered,PayPal,118,Charlie,Walker,charlie.walker4233@email.com,United Kingdom,9,Online Store,Online,National,Online,1045,SKU-1045,Velora Body Lotion 1,Beauty,Velora,1,34.01,73.23,0.05,3.66,69.57,35.56,0.0,356.75
2908,5308,2024-10-13 11:52:00,Delivered,PayPal,118,Charlie,Walker,charlie.walker4233@email.com,United Kingdom,9,Online Store,Online,National,Online,1007,SKU-1007,NovaTech Phone Charger 1,Electronics,NovaTech,1,91.78,122.4,0.0,0.0,122.4,30.62,0.0,356.75
2908,5309,2024-10-13 11:52:00,Delivered,PayPal,118,Charlie,Walker,charlie.walker4233@email.com,United Kingdom,9,Online Store,Online,National,Online,1018,SKU-1018,Oak & Co Storage Box 2,Home,Oak & Co,1,85.11,164.78,0.0,0.0,164.78,79.67,0.0,356.75
2909,5310,2025-10-22 19:46:00,Delivered,Google Pay,241,Amir,Thompson,amir.thompson1912@email.com,United Kingdom,1,London Retail Store,London,South,Store,1014,SKU-1014,CasaNest Air Fryer 2,Home,CasaNest,1,80.37,163.88,0.0,0.0,163.88,83.51,0.0,163.88
2910,5311,2025-11-02 11:24:00,Delivered,Card,206,Aisha,Roberts,aisha.roberts475@email.com,United Kingdom,8,Sheffield Retail Store,Sheffield,Yorkshire,Store,1013,SKU-1013,Oak & Co Air Fryer 1,Home,Oak & Co,3,70.55,138.3,0.05,20.75,394.15,182.5,0.0,438.08
2910,5312,2025-11-02 11:24:00,Delivered,Card,206,Aisha,Roberts,aisha.roberts475@email.com,United Kingdom,8,Sheffield Retail Store,Sheffield,Yorkshire,Store,1025,SKU-1025,Crafted T-Shirt 1,Fashion,Crafted,2,19.72,25.84,0.15,7.75,43.93,4.49,0.0,438.08
2911,5313,2025-08-25 11:04:00,Delivered,Card,534,Grace,White,grace.white8654@email.com,United Kingdom,6,Liverpool Retail Store,Liverpool,North West,Store,1028,SKU-1028,Northline Hoodie 2,Fashion,Northline,5,62.61,78.55,0.0,0.0,392.75,79.7,0.0,933.15
2911,5314,2025-08-25 11:04:00,Delivered,Card,534,Grace,White,grace.white8654@email.com,United Kingdom,6,Liverpool Retail Store,Liverpool,North West,Store,1068,SKU-1068,DailyTable Olive Oil 2,Grocery,DailyTable,5,47.34,108.08,0.0,0.0,540.4,303.7,0.0,933.15
2912,5315,2024-11-13 21:52:00,Delivered,Gift Card,46,Muhammad,Jones,muhammad.jones7145@email.com,United Kingdom,5,Glasgow Retail Store,Glasgow,Scotland,Store,1005,SKU-1005,NovaTech Smart Watch 1,Electronics,NovaTech,2,68.67,135.51,0.0,0.0,271.02,133.68,0.0,271.02
2913,5316,2024-12-09 19:17:00,Delivered,PayPal,557,Ava,Ali,ava.ali257@email.com,United Kingdom,2,Manchester Retail Store,Manchester,North West,Store,1016,SKU-1016,Haven Kettle 2,Home,Haven,2,35.52,66.81,0.1,13.36,120.26,49.22,0.0,850.44
2913,5317,2024-12-09 19:17:00,Delivered,PayPal,557,Ava,Ali,ava.ali257@email.com,United Kingdom,2,Manchester Retail Store,Manchester,North West,Store,1067,SKU-1067,DailyTable Olive Oil 1,Grocery,DailyTable,2,104.16,227.88,0.08,36.46,419.3,210.98,0.0,850.44
2913,5318,2024-12-09 19:17:00,Delivered,PayPal,557,Ava,Ali,ava.ali257@email.com,United Kingdom,2,Manchester Retail Store,Manchester,North West,Store,1055,SKU-1055,Core Resistance Bands 1,Sports,Core,4,31.43,53.24,0.0,0.0,212.96,87.24,0.0,850.44
2913,5319,2024-12-09 19:17:00,Delivered,PayPal,557,Ava,Ali,ava.ali257@email.com,United Kingdom,2,Manchester Retail Store,Manchester,North West,Store,1007,SKU-1007,NovaTech Phone Charger 1,Electronics,NovaTech,1,91.78,122.4,0.2,24.48,97.92,6.14,0.0,850.44
2914,5320,2025-12-24 11:40:00,Delivered,PayPal,435,Amelia,Ward,amelia.ward3695@email.com,United Kingdom,9,Online Store,Online,National,Online,1049,SKU-1049,Endura Yoga Mat 1,Sports,Endura,1,32.0,39.16,0.0,0.0,39.16,7.16,4.99,44.15
2915,5321,2025-06-30 18:01:00,Delivered,PayPal,85,Layla,Green,layla.green9884@email.com,United Kingdom,5,Glasgow Retail Store,Glasgow,Scotland,Store,1056,SKU-1056,Core Resistance Bands 2,Sports,Core,1,25.28,31.89,0.05,1.59,30.3,5.02,0.0,30.3
2916,5322,2025-10-12 14:33:00,Delivered,Google Pay,586,Olivia,Edwards,olivia.edwards8148@email.com,United Kingdom,9,Online Store,Online,National,Online,1063,SKU-1063,Kitchen Pantry Protein Bars 1,Grocery,Kitchen Pantry,1,97.54,208.19,0.05,10.41,197.78,100.24,3.99,417.93
2916,5323,2025-10-12 14:33:00,Delivered,Google Pay,586,Olivia,Edwards,olivia.edwards8148@email.com,United Kingdom,9,Online Store,Online,National,Online,1068,SKU-1068,DailyTable Olive Oil 2,Grocery,DailyTable,2,47.34,108.08,0.0,0.0,216.16,121.48,3.99,417.93
2917,5324,2024-01-09 21:39:00,Delivered,Google Pay,208,Ava,Williams,ava.williams4001@email.com,United Kingdom,9,Online Store,Online,National,Online,1028,SKU-1028,Northline Hoodie 2,Fashion,Northline,1,62.61,78.55,0.1,7.86,70.69,8.08,3.99,74.68
2918,5325,2024-11-11 10:42:00,Delivered,Google Pay,239,Amelia,Ward,amelia.ward9996@email.com,United Kingdom,7,Bristol Retail Store,Bristol,South West,Store,1031,SKU-1031,UrbanThread Trainers 1,Fashion,UrbanThread,2,48.02,88.13,0.1,17.63,158.63,62.59,0.0,158.63
2919,5326,2025-02-19 20:31:00,Delivered,Google Pay,101,Noah,Ali,noah.ali9950@email.com,United Kingdom,3,Birmingham Retail Store,Birmingham,West Midlands,Store,1002,SKU-1002,Pulse Headphones 2,Electronics,Pulse,1,19.33,24.51,0.0,0.0,24.51,5.18,0.0,24.51
